paalua	None
uranuurtajaksi	None
ostin	Past
kvasaarin	None
konservoitu	Past
kaksinumeroiset	None
maailmansodan	None
vaalittiin	Past
häiritsivät	Past
kastettiin	Past
kuumentaisit	Present
aamulypsy	None
opitaan	Present
muuttoaikoina	None
rienaksi	None
pyykkäykset	None
suoristuu	Present
oleilla	None
puhuta	Present
arvokkaaksi	None
arkeologiselle	None
valmistuu	Present
niksunet	Present
lataat	Present
päärooliin	None
tapettava	Present
kummastelee	Present
vaurioita	Present
valitan	Present
tyytyi	Past
lastaan	Present
ärsykkeitä	None
pystytä	Present
edeltävät	Present
pariskunnan	None
tohtinut	Past
oleiluja	None
katsoisivat	Present
opettajankoulutus	None
visiitistä	None
villitsi	Past
katalyysille	None
sulautuivat	Past
nuotit	None
luovun	Present
käyttäisimme	Present
pamautti	Past
umpikujan	None
haen	Present
kysele	Present
kätkevät	Present
nirskutan	Present
nuorten	None
käynnistivät	Past
lähdekoodi	None
naarmuuntuvat	Present
omannut	Past
muunnelmia	None
kaunokirjallisuudesta	None
meinannut	Past
taskukello	None
myrkyttävät	Present
varmisti	Past
tarjoilijaksi	None
keskeytti	Past
puikkisi	Present
tasoittaa	Present
saapuu	Present
aneemisen	None
ruiskua	Present
maininnut	Past
luistellut	Past
vahvistettiin	Past
korvataan	Present
tuulettivat	Past
dokumentoitu	Past
inkeroisia	None
aikaleima	None
ikivanhat	None
taidan	Present
närkästyivät	Past
metamitsoli	None
estäisin	Present
manipulaatiolla	None
pehmettäköön	Present
tyydytetty	Past
kannustaisi	Present
saastuttanut	Past
punertava	Present
selventänyt	Past
pamahtelivat	Past
palvoivat	Past
voimisti	Past
pidättele	Present
piirrän	Present
kerättäisiin	Present
kostautui	Past
atomiytimien	None
opastaa	Present
soveltuvat	Present
unhoita	Present
timpermannilla	None
kukkakimpulle	None
puhdistuksista	None
neuvotellen	Present
kalastavat	Present
kumien	None
soistunut	Past
keskeytyy	Present
palaisin	Present
talvehtiva	Present
pakeneva	Present
vakinaisesta	None
freonia	None
suojeleva	Present
hyökkäilivät	Past
vastasit	Past
vandalismilla	None
allitteraatiolle	None
pohjautunut	Past
omavaraisuus	None
mainostettiin	Past
halventukaa	Present
iloitsevat	Present
ratkaistava	Present
vahingoittuisi	Present
mikrofonit	None
siirrytään	Present
lätkitään	Present
lytistävät	Present
teksteillä	None
siteerasi	Past
kehittyi	Past
kyselty	Past
rehtoreista	None
tuomioon	None
autoin	Past
leirinnöistä	None
pelkisti	Past
hyppään	Present
raadettava	Present
reuhdoit	Past
mustamaalata	None
tuhonnut	Past
kypsynyt	Past
käsitteeseen	None
hyppii	Present
tehostanut	Past
pettäisi	Present
lannistaa	Present
laskostettu	Past
rakeita	None
tietyissä	None
kaavoitettiin	Past
yliarvioinette	Present
harkintakykyä	None
melot	Present
harjaantunut	Past
valehtelee	Present
uhatkaamme	Present
varmistettaisiin	Present
otannat	None
ominaisuuksin	None
kurkistaa	Present
palattiin	Past
lähdettiin	Past
museoitu	Past
alkavat	Present
valuvat	Present
neuvotteleva	Present
matkustivat	Past
eriarvoistunemme	Present
kaatopaikoilta	None
tunge	Present
parantumattomaan	None
näytteisiin	None
välkähditte	Past
butyyli	None
nuoli	Past
uskoisin	Present
muotoutuivat	Past
huolehdittava	Present
seurattaneen	Present
paineista	Present
hakkaillen	Present
heikkeni	Past
piiloutuivat	Past
huudahtaa	Present
aitajuoksun	None
velvoitettiin	Past
ilmitoit	Past
julistautuu	Present
sijainnista	None
vuokraava	Present
kaivoin	Past
kiusataan	Present
houkuttelee	Present
loukkasivat	Past
pysyy	Present
lähetettävä	Present
puhkeaisi	Present
kumilautoitta	None
tarvitsisin	Present
hautautuisitte	Present
varoittelivat	Past
jäähdytti	Past
kylmyydessä	None
kaamoksille	None
pyöritetään	Present
kierouttavat	Present
numeroinen	Present
upottivat	Past
kiinnostava	Present
kalsiitti	None
perustettu	Past
raavittava	Present
matkustajamäärättä	None
kurtistuksesta	None
uitu	Past
polkupyörä	None
julistaisi	Present
kuohutti	Past
venähtää	Present
joutunee	Present
menestymistä	None
kohua	Present
tarjoutuivat	Past
lahjottiin	Past
vitsaillen	Present
lykkäännyit	Past
leyhyteltävä	Present
onnistuisi	Present
auttava	Present
säästele	Present
nousisivat	Present
uuvahtakaamme	Present
oksentavat	Present
eläimellistä	None
moottoroitu	Past
suostun	Present
tasaisuutta	None
metsästettiin	Past
kaavaan	Present
luovutettu	Past
lastenkodin	None
sarka	None
tiedustellen	Present
kongruoitu	Past
nollaantukoon	Present
alkuerästä	None
hopeisessa	None
nojasi	Past
oikeutettiin	Past
ostan	Present
puukottaa	Present
ihannoitu	Past
artisteilta	None
ravistelivat	Past
kruunannee	Present
erotettu	Past
rajoitin	Past
paikkauttaisi	Present
toheloitiin	Past
uskaltaa	Present
kylläännytä	Present
köynnehti	Past
intoutui	Past
nikkudiksi	None
sisälsi	Past
ryhdistätte	Present
otaksui	Past
loivettaisiin	Present
keskeytettiin	Past
pelastava	Present
hankittaisiin	Present
tottunut	Past
valtuuttanut	Past
viljeli	Past
kaiverretaan	Present
kehota	Present
rullataan	Present
vaivaava	Present
nimeävät	Present
osasin	Past
närkästyy	Present
pysyttelee	Present
karkotettava	Present
teetä	Present
sämpläisivät	Present
tärkätyittä	None
teknilliset	None
rinteessä	None
adaptaatioina	None
syötä	Present
koksauduimme	Past
rakentunut	Past
puuhattiin	Past
murskautuu	Present
pilailee	Present
merimerkkinä	None
sääkartoilta	None
sulattanut	Past
suojattaisiin	Present
levennetään	Present
ehdottavat	Present
hairahduitte	Past
vilisee	Present
mesiangervo	None
hioi	Past
visuaalistavat	Present
valmistetusta	None
vävyn	None
näännyttää	Present
verbi	None
tiivistettiin	Past
loisiva	Present
innovoisit	Present
selkiyttää	Present
avioituisi	Present
juonsi	Past
minkäänlainen	None
tiedän	Present
rasittunut	Past
vuoluhöylällä	None
graafisia	None
tunnuksilta	None
pienyrityksiä	None
kirjatun	None
ilmoitat	Present
kunnari	None
huijannut	Past
langettivat	Past
sovittaisiin	Present
tieliikennelaissa	None
tuottavuuksina	None
rientää	Present
pöyhkeilijän	None
taltioinut	Past
sovellettava	Present
narisisitte	Present
takkusitte	Past
rautatieasemaan	None
hämmästelivät	Past
juokse	Present
paksusuolessa	None
mohikaanit	None
tarkistettiin	Past
haalentunee	Present
yhtäläistä	Present
riisui	Past
väsään	Present
kolmiapiloiksi	None
asetellut	Past
tohisimme	Past
sammakkomiehen	None
nyppinyt	Past
lempinen	Present
nasevoinut	Past
noudatan	Present
kerännyt	Past
toistettu	Past
löysin	Past
turvallisesta	None
passivoituisin	Present
runoa	None
kyynelehditty	Past
irtonainen	None
kaskeaminen	None
seinätulppaa	None
ihastuu	Present
kuvittelet	Present
korjannut	Past
yksinkertaistuu	Present
luottanut	Past
tehottomissa	None
elvyttivät	Past
pohjautui	Past
olettivat	Past
kertaistui	Past
kohentaa	Present
raastettu	Past
kamppailevat	Present
pissitetään	Present
kommentaattoreina	None
tulkitseva	Present
toimittaa	Present
afrikaanereina	None
karjalaisilla	None
moninkertaistuivat	Past
silmättömiä	None
villakangasta	None
varikolta	None
käsitettävä	Present
salasin	Past
täyttänee	Present
pidättäytyivät	Past
sisältää	Present
puhuin	Past
tavoitettiin	Past
järjesty	Present
orjatyövoiman	None
pelottelevat	Present
populaaristaisi	Present
ruoskittiin	Past
jäsennetään	Present
kidutetaan	Present
tiedottanut	Past
pullistuvat	Present
yllätin	Past
korsakki	None
käryttäisivät	Present
herjoja	None
suunnistettiin	Past
sanoivat	Past
muumioita	None
rantautuivat	Past
apokryfiset	None
kiinalaisilla	None
koki	Past
tunkeutukoot	Present
karina	None
loistivat	Past
turvaava	Present
huolestuivat	Past
syösty	Past
pistellään	Present
gallerioiden	None
hain	Past
vaikenisit	Present
parantunut	Past
perehtymisen	None
kirjautuvat	Present
korjaan	Present
mouruttiin	Past
turvaat	Present
helleaalto	None
trivialisoinemme	Present
avautuisi	Present
jälkiliite	None
kirkastuttanette	Present
monikansallisen	None
kääntämisessä	None
lyllersimme	Past
pirstoi	Past
määräytyi	Past
yksityisyydestä	None
hallinnollisina	None
seditelkööt	Present
tehtaana	None
myötähäpeän	None
pahanhajuisena	None
tarkentanut	Past
sieluin	None
kiristyvät	Present
kehittyy	Present
säästää	Present
säikähtänyt	Past
unetimme	Past
irtaimen	None
päätösvaltainen	None
himmentää	Present
estäisi	Present
soluttautuu	Present
kullataan	Present
parantelin	Past
häpeä	Present
kiinnostaisi	Present
tuhottava	Present
vertaat	Present
käväissyt	Past
googletin	Past
vitsaillut	Past
varastanut	Past
harhauta	Present
hermostun	Present
satutitte	Past
rääpinet	Present
tunkeudun	Present
sitoudu	Present
plussaan	Present
teroitti	Past
huipensi	Past
ammoisina	None
odotetaan	Present
uniikit	None
säkenöinet	Present
varottava	Present
valmennettava	Present
kallistuksin	None
varjostukseen	None
koetaan	Present
lanseerasivat	Past
leivänmurujen	None
muistutettiin	Past
kanonisoitunut	Past
mikroluottoja	None
käyttää	Present
räjähtäisi	Present
siteerataan	Present
tulkattu	Past
paksut	None
kriminnahkakaulusta	None
tanskaa	None
parveilevat	Present
takaraivon	None
tarkoittanet	Present
soihtujen	None
kohottakaa	Present
mukaisella	None
luhistui	Past
ymmärretään	Present
salasi	Past
hypättiin	Past
sotilaallistivat	Past
aikuistuvat	Present
suosittiin	Past
sojottaa	Present
muodostelmassa	None
kiduttavat	Present
saranoitu	Past
käsittelevä	Present
sokaistuva	Present
heikettiin	Past
avanto	None
kärjistyivät	Past
kihlannee	Present
nykyiseltä	None
vääristynette	Present
tarkoitat	Present
etsitty	Past
velkonette	Present
toksisuutta	None
lävistetty	Past
valttikortit	None
säästettäisiin	Present
perehdyttiin	Past
numeroitiin	Past
nuorrut	Present
harhaantui	Past
paikantuisin	Present
juonitellut	Past
rajattaisiin	Present
kouluttavat	Present
eläytyvä	Present
lajittelee	Present
elätteli	Past
vierastanut	Past
mitoosin	None
kvanttifyysikon	None
tunneleissa	None
pomolle	None
liikuttiin	Past
matele	Present
kutistettu	Past
vetoisuudet	None
toteat	Present
imetään	Present
pilasivat	Past
veroleikkaukselta	None
tataarilta	None
kevennetään	Present
australialaista	Present
valmistelee	Present
ruoteita	None
heijastava	Present
valtasi	Past
vyyhti	Past
kannattajalle	None
marttyyrin	None
soitellaan	Present
hikinen	None
fullereenin	None
painottuvat	Present
luonnehdittiin	Past
juotti	Past
lahjoo	Present
noteerattu	Past
vähennetään	Present
säilynee	Present
tuotti	Past
oppimispeli	None
hiertokonetta	None
spekuloinut	Past
pyöristävä	Present
ymmärrän	Present
edistä	Present
hallinnoinut	Past
kieltäytyi	Past
kiellettäisiin	Present
harrastajilla	None
leimasin	Past
kiertoja	None
horjuivat	Past
ravintoloista	None
konsulttina	None
rajatusta	None
nopeutuisi	Present
epitafi	None
yhtiöitettiin	Past
yhdysvaltalaisten	None
vastuualue	None
nihkeää	None
lipeäisitte	Present
vääryyksien	None
juuritettaisiin	Present
rapsodia	None
platonilaiset	None
kydötetyn	None
estäkää	Present
ilmestyvät	Present
sammutin	Past
pidät	Present
kammattiin	Past
ruiskaisee	Present
takonen	Present
neulansilmä	None
tuoksut	Present
vapauttava	Present
ryhdyttiin	Past
viehättäviä	None
kerrostimme	Past
kierrosajat	None
viskaava	Present
voitanee	Present
tutustuisimme	Present
säilyttäisi	Present
korjuuttanut	Past
hunnutetaan	Present
kysellyt	Past
nivoutuvat	Present
koe	Present
restauroinnista	None
ratkaistiin	Past
lievenevät	Present
viivyttänyt	Past
kannatteleva	Present
staraksi	None
raivoa	Present
kivikirkot	None
raksahdeltakoon	Present
petettiin	Past
vastetta	None
ilmatieteellistä	None
varakkailla	None
raportoikoon	Present
hyödyntävät	Present
hylättiin	Past
varttunee	Present
vapautti	Past
sonni	Present
yllytti	Past
ehdollista	Present
modifikaatiolle	None
kysynyt	Past
isketty	Past
haihtuu	Present
loivat	Past
kolminkertaistuu	Present
mallintamisille	None
islamilaisilla	None
fossiilistuisitte	Present
amiineihin	None
tarkastavat	Present
markkinoidaan	Present
kaanonit	None
perustellut	Past
kirjapainojen	None
sieti	Past
erehdykseksi	None
amputoitiin	Past
pyöristetty	Past
muistellut	Past
valmennetaan	Present
vahvistuu	Present
rakastu	Present
henkisestä	None
torjunnat	None
lähestyttiin	Past
varteenotettava	Present
purjehtii	Present
kirjalliseksi	None
pyöryiksi	None
kulutettiin	Past
saarnaavat	Present
valitettu	Past
povasi	Past
vartoaa	Present
voihkaistava	Present
tonnikalojen	None
opiskelupaikkojen	None
messi	None
uhkailee	Present
laski	Past
edisti	Past
löytyy	Present
hälytetään	Present
verkottunut	Past
förstin	None
sopusuhtainen	None
valkenisimme	Present
taajamassa	None
hämmästelen	Present
horjuttivat	Past
rikun	Present
lisätään	Present
pudotetaan	Present
kolonialismin	None
rakentui	Past
köyhtynyt	Past
ulkoistanevat	Present
senttisenä	None
petosta	None
suvaitsematonta	None
puukotettiin	Past
kiinnostivat	Past
käyttäytyi	Past
luovutan	Present
intiantiikereille	None
ktooniset	None
jolkuttanette	Present
kiertäjänikaman	None
soitellut	Past
vektoreilla	None
haetettava	Present
ihmetellen	Present
köyhtyivät	Past
padottu	Past
sukupuolineutraalin	None
vuorotteleva	Present
rapautunee	Present
loitsii	Present
puhdistaa	Present
mainitsi	Past
hiipivä	Present
autiomaihin	None
vaainnee	Present
epäsosiaalisia	None
vaivautuvat	Present
kommuunia	None
käsitämme	Present
sähköistetty	Past
lanseerataan	Present
kroonista	Present
vaivaan	Present
oudostele	Present
ansaitsisi	Present
yliopistoille	None
valvonut	Past
tiukennettu	Past
koituisi	Present
komennuksella	None
malttanut	Past
jynssännemme	Present
friteeraamme	Present
erinomaisuudesta	None
kulkisi	Present
ilmennä	Present
manipuloiva	Present
onnistuttiin	Past
sijoittuvat	Present
sivuuttivat	Past
käsitellyt	Past
lipotkoon	Present
pelättäisiin	Present
virtsahappoineen	None
kirjo	Present
kehnäsieni	None
seutukuntaa	None
siirtäisin	Present
plombitamme	Present
rehabilitoitiin	Past
ryöstelevät	Present
ghetoissa	None
kierouttaisin	Present
oppikoulujen	None
ihaillaan	Present
muistuttaisivat	Present
roomalaistatte	Present
hyödyttää	Present
pyyhi	Present
levännyt	Past
kauneusihanne	None
imperiumien	None
otsonikerrokselle	None
kohdeltava	Present
keisareina	None
lennätte	Present
iskisi	Present
toimiluvan	None
vannon	Present
keinauttaisitte	Present
aarrekammiot	None
hukkuisi	Present
ilahtuu	Present
maapallolta	None
tähdittää	Present
rasvaeviksi	None
livahtaa	Present
kahminut	Past
puhuisivat	Present
käyristäisit	Present
varoventtiili	None
kymmeniin	None
unelmoinut	Past
kommitoinemme	Present
kiertyvä	Present
laukesi	Past
kaunojen	None
rukoillen	Present
tunne	Present
koettelemus	None
siirtoon	None
keventäisin	Present
majoittuu	Present
vapautettu	Past
pysähtyvä	Present
lujentaisivat	Present
muumioisi	Present
sakeuttanut	Past
japanilta	None
pimittänyt	Past
rettelöikää	Present
kuvottivat	Past
sijapääte	None
farmakologiassa	None
kelpuutettiin	Past
tietokilpailussa	None
aaltoili	Past
monarkkeihin	None
hakuajan	None
metsäpaloihin	None
diktaattoria	None
palkattiin	Past
kaksitavuinen	None
kokousta	Present
havahduttiin	Past
sarjakuvakirjat	None
pullistuttaneen	Present
merkittiin	Past
hakkautan	Present
hytkähtäisi	Present
saatettaisiin	Present
tavumerkeillä	None
kosteat	None
toistunut	Past
ostavat	Present
tuhkattiin	Past
pidätettyjä	None
ystävystyy	Present
välittyi	Past
erottavat	Present
nopeimmalle	None
kierrätetään	Present
ratkaiseva	Present
läkähtyköön	Present
kirjailisitte	Present
välttynevät	Present
pumpataan	Present
akseleroikaamme	Present
välähti	Past
vierailtu	Past
kasvanut	Past
tyhjään	Present
avio	None
veloitti	Past
teettää	Present
mitätöidään	Present
kaivelisivat	Present
kaupunkimaista	Present
altistutaan	Present
esivanhempien	None
merkityksineen	None
työllistettiin	Past
kotoistamme	Present
lisäännyin	Past
äänestit	Past
aloitan	Present
kuunneltiin	Past
kulttien	None
pääsykoe	None
taukosi	Past
vaurastukaa	Present
työstettiin	Past
niksu	Present
hurmaantunette	Present
vokalistit	None
kutistuva	Present
julkaisuissa	None
huonontunette	Present
lamauttivat	Past
perennoinette	Present
rikkuivat	Past
jakaisi	Present
pyörsi	Past
kielletystä	None
pysyttelivät	Past
mouruaisin	Present
kehottanee	Present
oikein	None
pilkkaavat	Present
metsästitte	Past
kuvasti	Past
quislingin	None
paatoksetta	None
terrorisminvastainen	None
soikoon	Present
eläytyy	Present
vakituisen	None
makeus	None
asianosaisina	None
sijoittavat	Present
teetettiin	Past
animoitu	Past
rahoituskriisien	None
tahriintunut	Past
onnistunee	Present
kakkossijan	None
askarrutti	Past
lukeutuva	Present
haukahti	Past
varmistan	Present
heiluttivat	Past
palkattu	Past
soittaa	Present
sisäpiirikaupoista	None
googlettaa	Present
osoittautuivat	Past
ennakoinnissa	None
pierrette	Present
estimaateista	None
kierrejousin	None
amerikkalaiselta	None
nimettävä	Present
pelätään	Present
horjumattomalle	None
ansioitui	Past
suostuttelivat	Past
kirjoittavat	Present
untuvakankaat	None
eläinoikeusliike	None
harjaksia	None
sentralisaatio	None
ennusta	Present
rationalisti	None
hetkuttelitte	Past
kävelystä	None
keitetystä	None
tarvitsi	Past
skisma	None
tavis	None
laillistetaan	Present
keräillen	Present
totuttu	Past
alkuunpanijana	None
verhoilla	None
merkittävä	Present
kahdeksikon	None
yhdistin	Past
plantaasille	None
toteuttava	Present
lävistää	Present
huuman	None
hyötyy	Present
potkuja	None
juottavat	Present
ääntele	Present
suri	Past
kehuvat	Present
liberalistisen	None
määrittävät	Present
hyljittäisiin	Present
virallistui	Past
bitumilla	None
tunnustettaisiin	Present
maadoitettu	Past
valikoitui	Past
imponoitakoon	Present
huomasit	Past
varmistuisi	Present
nuokkukoot	Present
aloittajan	None
säveltäjäksi	None
hevoskärryt	None
jatkettakoon	Present
venäläistyisimme	Present
rahoitettava	Present
opettelin	Past
onnistui	Past
nukeista	None
asettautuivat	Past
vähätelty	Past
mainittu	Past
veisataan	Present
kytätkäämme	Present
piirikuntia	None
maisemasuunnitteluun	None
sisäänhengityksen	None
kannattaa	Present
kuivattelisit	Present
kukistivat	Past
suuttui	Past
kritikoitava	Present
tahmentanut	Past
baritoneja	None
muovikasseineen	None
ylittynyt	Past
säestetään	Present
uskottiin	Past
tappaa	Present
lentoasemat	None
asettelee	Present
salakuljettivat	Past
kalamiesten	None
parhaimpiin	None
litaniat	None
luopuisin	Present
etsintäkuulutti	Past
polariteeteilta	None
loitompana	None
suutuimme	Past
tukahduttanut	Past
mikrofonien	None
voihkittava	Present
hämärtyi	Past
tylsyyttä	None
esittelevä	Present
myönnettäköön	Present
salpaajia	None
liotetaan	Present
menehtynyt	Past
järjesti	Past
ärsyttää	Present
klassistisen	None
halveksuu	Present
suojautui	Past
mogulien	None
lumotut	None
sävytti	Past
palveluskoirien	None
palvelutaso	None
muodostavat	Present
kristityssä	None
mentorina	None
syyllistyivät	Past
raatihuoneen	None
vammaisuudesta	None
rukoilivat	Past
vierailtiin	Past
sikiönkehitykselle	None
pysäyttävä	Present
raketeista	None
hiertävät	Present
tutustukaa	Present
kliinisissä	None
supermarketit	None
ratkaistaan	Present
pykälöiköön	Present
vastuksesta	None
avustuksella	None
tarttuivat	Past
harjoitettu	Past
suurlähetystöjen	None
häiriköksi	None
aikoisivat	Present
koneellista	Present
kilometrin	None
loskaannuitte	Past
muistaisin	Present
perustin	Past
veljestön	None
tallennusvälineet	None
bounssasin	Past
johtuva	Present
ilakoisi	Present
kokonaisvaltaisesta	None
lykkäytyi	Past
julkaisi	Past
metsäpaloina	None
hallintoalueista	None
lujittivat	Past
äänettömiä	None
läpimitalla	None
vasenkätisinä	None
törmäät	Present
karismaan	None
korostavat	Present
savetettu	Past
keskuspölynimuritta	None
näkisit	Present
nostattaa	Present
teollistui	Past
kärventää	Present
pinnallista	Present
heru	Present
maanpäälliset	None
kytketty	Past
tupakoinut	Past
esiteltävä	Present
kielii	Present
väsäsin	Past
ulotteinen	None
ihmettelet	Present
sairastellut	Past
evankeliumeja	None
hankoa	Present
kellaroisi	Present
liukastanette	Present
kovistelee	Present
yhdistelty	Past
shakkimatti	None
ikäänny	Present
saksansi	Past
silavoisimme	Present
hoksasin	Past
selittyy	Present
huipentui	Past
tajunnee	Present
alavirran	None
hansikkaita	None
pahoinpitelevät	Present
jumi	None
aluepolitiikkaa	None
tunnelmoinemme	Present
kiehtovaksi	None
paimensivat	Past
kompleksiluvut	None
suoriuduttava	Present
tukialukselle	None
valistava	Present
kysellään	Present
hankkiutuva	Present
valttikorttina	None
allergista	Present
kauhisteli	Past
hulmautatte	Present
hajottamista	None
alamitta	None
kirjaan	Present
tapamme	Present
rajoin	None
suojeltaisiin	Present
kuvaan	Present
luonnehti	Past
tiedät	Present
klusiilin	None
kannattaisin	Present
syyllistytään	Present
rappeuttaa	Present
sido	Present
uralilaiseen	None
rabbin	None
kilpailisi	Present
siivilöidään	Present
purraan	Present
huudahti	Past
keräilevät	Present
soveltunen	Present
etruskit	None
löpistävä	Present
tunnustelee	Present
valmistautui	Past
näyteltiin	Past
sisäpuolelle	None
kellonaikoina	None
poistumaan	None
rikasta	Present
asettuu	Present
jaellut	Past
voista	None
ruostuttaisitte	Present
rinnastaisin	Present
kuorsasin	Past
rahoittanut	Past
heikensi	Past
teennäistä	None
ikäiseltä	None
rauhoittelisin	Present
selvittelevät	Present
ällistytä	Present
ojennetaan	Present
spiraalivetoketjusta	None
rahoittaisi	Present
jaotellaan	Present
elvytettiin	Past
kohdattiin	Past
hangaariin	None
karttua	None
ruotsalaisiin	None
riittänevät	Present
jousikvartettoa	None
valmistautuivat	Past
käynnisti	Past
kuormittuisitte	Present
loiottakoon	Present
meningokokki	None
opastava	Present
vihasivat	Past
muutettu	Past
korvannut	Past
sotilaassa	None
korjaili	Past
vahtii	Present
vampyyreille	None
ylistää	Present
liittoutuvat	Present
myisi	Present
kammon	Present
päätyisi	Present
joudutti	Past
teollista	Present
lyövä	Present
siunataan	Present
koetellut	Past
soveltamisesta	None
sairaanhoitajat	None
hoivaavat	Present
lauleskeltaisiin	Present
pommitettakoon	Present
avautunut	Past
vaijeriin	None
keskittivät	Past
hakattu	Past
loisti	Past
tyhjiö	None
kalanruodon	None
viileni	Past
bysanttilaisesta	None
loista	Present
liittymät	None
känsistynee	Present
mietiskellette	Present
murhasi	Past
meneteltävä	Present
hakuaika	None
kuristaa	Present
kouhottanut	Past
härnäsin	Past
protestoitu	Past
kuittasi	Past
raivostuvat	Present
vilustuttiin	Past
kehystää	Present
suotiin	Past
viitannee	Present
simuloitu	Past
beetakaroteeni	None
tarkistivat	Past
ylettyvät	Present
villihanhien	None
isopuksipuulta	None
organisoidaan	Present
nimeän	Present
paikattu	Past
vaikeutetaan	Present
huljuttaisimme	Present
pingviiniin	None
iskujoukon	None
kyseenalaiset	None
metrisen	None
pyörähtivät	Past
julista	Present
maailmansotien	None
keskustelet	Present
harmahtaisit	Present
vainotaan	Present
ylennetty	Past
kiinnostui	Past
risteilyohjusta	None
mutkittelevat	Present
likistäytynen	Present
painoarvon	None
kallioperää	None
ripoteltiin	Past
mahdollistettiin	Past
poistamisitta	None
laava	None
hymnografiat	None
pienennyitte	Past
puistattavat	Present
säästyttiin	Past
iirinkielisellä	None
mahahapon	None
kuvioon	None
etenemällä	None
suosittelisitte	Present
typografiasta	None
vastustava	Present
välitti	Past
säveltävät	Present
veistetään	Present
ehtinyt	Past
nollakuponkilainan	None
kottarainen	None
vitseistä	None
hyökkäsi	Past
dialektista	None
lammaspaimen	None
kiivaimman	None
tribuuneilta	None
kuumennettiin	Past
toistetaan	Present
kilpailua	None
kykenivät	Past
houkuttelevat	Present
vedetään	Present
kiertelevä	Present
ammattiosaston	None
rahoittivat	Past
mielentilatutkimus	None
merkkasi	Past
hellinen	Present
täyttäisivät	Present
arvo	Present
tuuhentakaa	Present
tovissa	None
lankeaa	Present
sammahdatte	Present
homoavioliitoiksi	None
bokseilta	None
harjaannut	Present
siirtyvä	Present
viitataan	Present
poistuttava	Present
toistuva	Present
lämmittävä	Present
molekyylillä	None
huokausten	None
levyttävä	Present
mallintava	Present
omistan	Present
haastavat	Present
rapeudu	Present
painostavat	Present
historiallisista	None
auktoroitaisiin	Present
gastronomian	None
arvasi	Past
jyrätään	Present
nimitti	Past
napsutelkoon	Present
melo	Present
luonut	Past
charmia	None
aavistanut	Past
fluorituksissa	None
ylitsepääsemätön	None
metsätaloudesta	None
ydinteknologia	None
vaihtunut	Past
onnitteli	Past
analysoitava	Present
sinnikkyys	None
kaivautti	Past
dualismiin	None
ylivoimaisin	None
dramaturgian	None
kohteli	Past
laonnet	Present
matkustava	Present
linnoittautui	Past
loisteessa	None
kaivannen	Present
kammonen	Present
pahoittaisin	Present
kovettuu	Present
kunnialliseen	None
kyltistä	None
onnettomuuksia	None
varjosta	Present
väkivaltaisuuksiksi	None
hautasivat	Past
samaisen	None
selvittelisitte	Present
voimistuivat	Past
noudatetaan	Present
tuulikello	None
tarkastelemme	Present
merkinnee	Present
nandut	None
ratkaisee	Present
tarjosi	Past
parjaisivat	Present
kalleimmat	None
seuraamme	Present
pensastettaneen	Present
sirkukseen	None
oletan	Present
ylittää	Present
koteloituu	Present
pesineen	None
himmenee	Present
paikallistettiin	Past
fennistiikkoja	None
kuultaa	Present
haluaisitte	Present
helisevä	Present
lausun	Present
varusmiesajoista	None
herättelee	Present
näyttö	None
uhrauksen	None
hankaloittavat	Present
versokoon	Present
asustetta	None
unohtaisivat	Present
äänestetty	Past
suoristettu	Past
kutistin	Past
kalenterivuotta	None
selkärankainen	None
ekstraa	None
nelinkertaistunut	Past
tuntemattomilla	None
rangaissut	Past
juorukelloon	None
lopu	Present
työllistää	Present
lavennuin	Past
muistutit	Past
puhallettava	Present
yleisty	Present
uittelisivat	Present
huovuttu	Past
repäisee	Present
kelpasivat	Past
alaviitteja	None
kaon	Present
kasvoi	Past
kilpailtiin	Past
sure	Present
sopraano	None
sidotaan	Present
liottaa	Present
helskyttänyt	Past
unhoittunevat	Present
lukittu	Past
vastustettava	Present
varauduttiin	Past
unelmoida	None
rikkoutui	Past
äksyssä	None
väisty	Present
osallistuva	Present
ikkunapuitteetta	None
hennotkoon	Present
tanssiva	Present
elikkoineen	None
kavensi	Past
tukeutunut	Past
uskottu	Past
valjastettiin	Past
varjeltuna	None
huomatkaa	Present
kannustaa	Present
luonnontieteiden	None
laivattiin	Past
uitettiin	Past
hirveän	Present
koetettu	Past
kirjoittelin	Past
uhanalaista	None
kiinnittäisi	Present
professorien	None
mallineesta	None
rahoitetaan	Present
puhdistunut	Past
kykenevä	Present
kesäpäivänseisauksesta	None
soudetaan	Present
koulutusohjelmaan	None
tarkastettava	Present
eksyi	Past
paisunut	Past
pyöristyy	Present
osastoinemme	Present
vierivä	Present
muurahaiskuningattarena	None
palvelualan	None
koestanut	Past
tyydytään	Present
nekrotisoiduin	Past
kirjuriksi	None
sulauttivat	Past
kasaantunut	Past
vammautuu	Present
lennettävä	Present
huomaisivat	Present
ratkovat	Present
kustantanet	Present
ilmaisin	Present
suosittelisi	Present
siirtänyt	Past
noteerattiin	Past
kuunteli	Past
pohdittu	Past
jäävännyt	Past
tarvittiin	Past
heräteltiin	Past
ihmismäistynet	Present
mielenhallinnan	None
silvon	Present
lyyhistyi	Past
moninkertaistunut	Past
translitteroidaan	Present
katkaistu	Past
teloittaa	Present
herkistää	Present
vieroksuttiin	Past
häiritsisi	Present
sekoittava	Present
tiedotettu	Past
adoptiolapsi	None
satsaisit	Present
