sovittanet	projisoinet	lemma
autiompine	autiompia	Case
tappiomielialan	tappiomielialojen	Number
syntetisaattoreitta	syntetisaattoritta	Number
skandaalien	skandaalit	Case
autoistunee	autoistunemme	Person
adstringoivalla	ranskankielisella	lemma
nuutuu	nuudumme	Person
surijoina	surijana	Number
sukututkijoita	sukututkijoista	Case
valahtaa	valahdamme	Person
kähennemme	kähennette	Person
kuoppana	kuoppina	Number
absidina	leveytenä	lemma
reaktanssit	reaktansseiksi	Case
juustomaitoihin	juustomaidoin	Case
polemisoikoot	polemisoikaamme	Person
hassaisivat	hassaisi	Person
dementoinet	dementoi	Mood
säännöskokoelmina	säännöskokoelmille	Case
suorennat	ripittäydyt	lemma
kaksoisveillä	kaksoisveellä	Number
voisarvet	voisarvineen	Case
versioon	versioihin	Number
aavikkoalueessa	aavikkoalueella	Case
tekstuaalisiksi	känttyröiksi	lemma
lajittavat	lajittaa	Person
villiaaseja	villiaaseilla	Case
hapuili	kylmeni	lemma
halkaista	kulkea	lemma
toponomastiikkaan	toponomastiikkoihin	Number
huudahtaisimme	parafoisimme	lemma
kampiakselitta	kampiakselista	Case
hyvittänemme	hyvittäisimme	Mood
spinnattu	prakattu	lemma
tassutettakoon	kuvotettakoon	lemma
valtiotieteissä	kreatiineissa	lemma
koala	koalat	Number
provokatorisiksi	provokatorisitta	Case
zylinkultamyyristä	zylinkultamyyriksi	Case
riisijauhot	riisijauhoihin	Case
onneton	onnettomatta	Case
otsikkojulisteille	otsikkojulisteiden	Case
asparagiinihapoille	asparagiinihapoista	Case
hiekkapilviksi	hiekkapilviin	Case
hehkuttaisit	hehkuttanet	Mood
häviämätön	häviämättömät	Number
rymisette	rymisen	Person
malmiot	malmio	Number
venyttäytyisit	venyttäytyisitte	Person
kosivat	kosin	Person
leivitämme	leivittää	Person
tsuhnatta	tsuhnalla	Case
substituoit	sinuttelit	lemma
sanailevat	sanailee	Person
epäyhtenäisyyteen	magnaattiin	lemma
retorisesta	retorinen	Case
helohaperolla	helohaperoilla	Number
bambukeppi	bambukepit	Number
verinesteisiin	verinesteeseen	Number
syrjiköön	koisatkoon	lemma
läjännet	läjännen	Person
koulukunnin	koulukuntineen	Case
katselivat	katseli	Person
oikeutti	oikeutimme	Person
hykertäisit	hykertänet	Mood
omituiseen	omituiselta	Case
keltaisivat	keltaisi	Number
jalankulkukatuihin	jalankulkukatuun	Number
feissasin	feissasimme	Number
velaariselle	velaariselta	Case
abstrakteihin	abstraktit	Case
bounssaamme	bounssaatte	Person
pelastuslauttaa	pelastuslautalta	Case
kumpusimme	kumpusin	Number
ääliömäiset	melankoliset	lemma
södeiksi	johteisiksi	lemma
koristelevat	koristelivat	Tense
valloittajaa	valloittajan	Case
lääkkeet	lääke	Number
läikät	läikkä	Number
lylyssä	lylyissä	Number
PR-osastoissa	PR-osastoihin	Case
yöhoitajassa	yöhoitajan	Case
anelee	aneli	Tense
työllisyyksistä	märkäpesäkkeistä	lemma
jäänmurtajat	jäänmurtaja	Number
hälinöidään	hälinöitäköön	Mood
kastamaton	kastamattomat	Number
tunnustettu	tunnustanut	Voice
ylivertaista	lyhytikäistä	lemma
lännemmät	lännempi	Number
varakreivittäret	varakreivitär	Number
verhon	verho	Case
etuilette	koitatte	lemma
läpikäynet	läpikäynette	Number
etusijaistaisivat	etusijaistaisimme	Person
purnaa	purnatkoot	Person
gasellikotkiksi	maksuiksi	lemma
doppaan	doppaavat	Person
merililjaksi	merililjassa	Case
kolesterolista	kolesteroleista	Number
sulakerasioihin	sulakerasioiden	Case
kyyristeltäköön	kyyristeltäisiin	Mood
säpsähdyksenä	säpsähdyksinä	Number
syntyjen	syntyjä	Case
luuviulujen	luuviulun	Number
rohkaisi	rohkaisivat	Number
toponyymeinä	toponyymeiksi	Case
lihavointi	lihavoinnit	Number
arkkityyppisenä	arkkityyppisinä	Number
riimien	riimin	Number
jyristelisitte	jyristelkää	Mood
rikittävät	rikittänevät	Mood
vahingoittumattomina	sensuelleina	lemma
adipolyyttisissä	leppymättömissä	lemma
anglosaksien	anglosaksin	Number
modifioisin	modifioisi	Person
irokeeseilla	lapsiparoilla	lemma
käytännöllistykööt	käytännöllisty	Person
maltilliset	maltillinen	Number
krokkaa	krokatkoon	Mood
sitruunavästäräkeille	sitruunavästäräkkien	Case
onnellistavat	onnellistan	Person
leikkautunevat	leikkautunee	Person
suoritusaikojen	suoritusajoissa	Case
palettiveitsenä	palettiveitsinä	Number
tuulettimien	tuulettimia	Case
paikallistumme	paikallistuimme	Tense
eksoneilla	eksoneilta	Case
pulikoimme	pulikoivat	Person
sukroosien	sukroosin	Number
rustoutui	rustouduitte	Person
jäykistynen	kuhkinen	lemma
nirsoilette	nirsoilen	Person
urheilutoimittajalle	urheilutoimittajatta	Case
alustava	alustavat	Number
pöydät	pöytineen	Case
mauriainen	mauriaisesta	Case
seepramanikissa	seepramanikeissa	Number
jäsenillä	jäsenellä	Number
taltutat	taltutatte	Person
liikkeitä	liikettä	Number
grillipihdit	grillipihdeistä	Case
sulavat	kyseenalaiset	lemma
nostatuksilta	nostatukselta	Number
aktualisoikaa	kukistukaa	lemma
taloushallinnot	taloushallinto	Number
sijoititte	sijoitit	Number
bokombaleissa	bokombalien	Case
rääkyttäköön	rääkyttäisiin	Mood
mansikkaluomille	mansikkaluomelle	Number
barbaareitta	barbaareissa	Case
iäkästä	kelttiläistä	lemma
panteismissa	panteismilta	Case
sotkeennun	odotutan	lemma
sortunemme	sortunette	Person
oikonut	oiottu	Voice
estelkää	estele	Number
hiekkakylpyihin	hiekkakylvyissä	Case
fiidelin	fiideliin	Case
uriaaleissa	uriaalissa	Number
ristiseiskaa	ristiseiskasta	Case
valtarakenteilla	valtarakenteella	Number
saatte	saavat	Person
ulostettaneen	ulostettaisiin	Mood
puhelinkeskukselle	puhelinkeskuksille	Number
depressiopotilaat	depressiopotilas	Number
puutteisiin	puutteita	Case
jauhatte	pakkautatte	lemma
talviset	talvisin	Case
oionnan	oionnalla	Case
luunemosoluin	luunemosoluineen	Case
maavoimia	maavoimat	Case
ruiskutuspumppuja	ruiskutuspumppua	Number
köysimäisiä	köysimäistä	Number
jakein	jakeista	Case
avaruusraketissa	avaruusraketti	Case
jäykistytte	jäykistykää	Mood
eristäytyneessä	sapfolaisessa	lemma
oleilette	oleilet	Person
scifi	scifin	Case
ryöminevät	ryöminee	Person
taida	taitakaa	Number
myyskentelisit	myyskentelisitte	Number
osakekeinottelijalle	osakekeinottelijalta	Case
tahmensin	tahmensit	Person
arkailisi	maltillistuisi	lemma
itsetyydyttäjä	itsetyydyttäjäksi	Case
aseistin	aseistivat	Person
suojavallien	suojavallin	Number
korttipakoiksi	korttipakaksi	Number
aarnipuulta	sapuskalta	lemma
blokkaa	leimahtaa	lemma
skolastinen	muodollinen	lemma
toopella	toopeilla	Number
ilmestyisi	ilmestynee	Mood
hirnahteli	pompotteli	lemma
helppotajuistaisimme	polttomerkitsisimme	lemma
ylikalastusten	ylikalastuksen	Number
pitävä	pidettävä	Voice
anadromisitta	luvallisitta	lemma
ajankohtaisimmiksi	ilmeettömiksi	lemma
ikkunoit	ikkunoin	Person
valokuvaajiin	valokuvaajille	Case
haravakoneiksi	haravakoneeksi	Number
erikoistunevat	erikoistunemme	Person
hälvenet	hälvenemme	Person
tutkinto	ohjelmisto	lemma
slovakialaisilta	raivonpuuskilta	lemma
kiinteistöosakeyhtiön	kiinteistöosakeyhtiöiden	Number
falskannen	falskaan	Mood
katsastamme	napsutamme	lemma
rannikkojääkäreittä	rannikkojääkärittä	Number
yövynnöiksi	yövyntöjen	Case
valittaisimme	valittaisitte	Person
esitelmöitsijättä	esitelmöitsijöittä	Number
juonnu	juontukaa	Person
parhaimmille	parhaimmalle	Number
muhikoon	muhinee	Mood
haavoittuvuuksien	haavoittuvuuden	Number
pneumatiikalle	pneumatiikkaan	Case
jujuttanemme	projisoinemme	lemma
teurgioiden	teurgioita	Case
demokratioiden	demokratian	Number
motivoitunutta	motivoituneita	Number
paneudutte	paneudun	Person
leikkauttanen	leikkauttaisin	Mood
nyyhkin	nyyhkisin	Mood
yksiköittäkää	yksiköittäkööt	Person
dieselöljyistä	sähkökemioista	lemma
välikkeellä	välikkeenä	Case
hoputatte	hoputtanette	Mood
fundamentaalitekijät	fundamentaalitekijä	Number
ylpeydestä	ylpeys	Case
optimistijollille	optimistijollin	Case
kliseytyisit	kliseydyt	Mood
irtaimetta	irtaimessa	Case
rökittäisit	rökittäisivät	Person
huushollattaneen	huushollataan	Mood
suurene	suuretkaamme	Person
historialliselle	penseälle	lemma
konsultoimme	konsultoit	Person
hypätkööt	hyppää	Person
dementoinneille	dementointeineen	Case
kumuloitunet	kumuloitunemme	Person
maanikot	maanikoin	Case
asuureiksi	räkänokkaisiksi	lemma
bandiitteihin	bandiiteista	Case
hinnakkaina	lontoolaisina	lemma
tahdottomista	tahdottomasta	Number
sinotiibetiläiseen	sinotiibetiläinen	Case
kaasutamme	lankeamme	lemma
arktisiin	paleoproterotsooisiin	lemma
ylpeät	ylpeiksi	Case
motiivi	motiivilla	Case
jynssäyksissä	jynssäyksessä	Number
maatuelta	maatukeen	Case
ponnekaasuiksi	ponnekaasuin	Case
huseeraavat	huseeraatte	Person
semiotiikoilta	semiotiikalta	Number
frustroikoon	läksyttäköön	lemma
herpaannutetaan	herpaannutettiin	Tense
fenomenologinen	musiikillinen	lemma
ainuntakaa	ainunnatte	Mood
fritsuilta	fritsulta	Number
sundaksi	pimuksi	lemma
tahraisilta	tahraisilla	Case
kasvispurilaisessa	kasvispurilaiseen	Case
ejakuloinneitta	kalustoitta	lemma
siimaksi	siimasta	Case
polkusimien	polkusimille	Case
vähenevättä	kodikkaatta	lemma
notkuttelee	notkutelkoon	Mood
kärähtänevät	korottanevat	lemma
saumasit	saumasitte	Number
tokenit	tokenitte	Person
adjektiiviryhmäksi	adjektiiviryhmiksi	Number
maitototia	maitototitta	Case
futaisin	nylkyttäisin	lemma
jäähdytän	jäähdyttäisin	Mood
markkinajohtajaan	markkinajohtajalta	Case
yövartijoihin	luolaihmisiin	lemma
diassa	dioissa	Number
kaupunginmuureihin	kaupunginmuureja	Case
koputtaa	koputti	Tense
ikonimaalaus	ikonimaalauksessa	Case
kaarevia	kaareviin	Case
kohusit	kohusin	Person
pustulaan	pustulalla	Case
kaivaisitte	kaivanette	Mood
interventiot	interventioista	Case
kuningasvinokkaassa	kuningasvinokkaalta	Case
kiertäjänikamat	kiertäjänikama	Number
harvensivat	harvensitte	Person
unihalvauksitta	kakkahädittä	lemma
talamukseen	talamuksesta	Case
julmistelevat	julmistelemme	Person
junnattaisiin	junnattakoon	Mood
ympäröivät	ympäröi	Person
vastavuoroiset	nasevat	lemma
maarakennuskankaiden	maarakennuskankaan	Number
mahtailkaamme	mahtaillemme	Mood
astiallisilla	katoksellisilla	lemma
jääpalakoneen	jääpalakoneiden	Number
prinsessa	prinsessaa	Case
ottelisit	ottelisimme	Person
nyökimme	nyökkii	Person
vispilöimme	vispilöit	Person
arvonalentumisina	arvonalentumisilta	Case
lahjovat	lahjoo	Number
urakoimme	urakoitte	Person
sudenkorennoitta	sudenkorennotta	Number
vastuulliset	vastuullisiksi	Case
jyrännee	jyrännette	Person
äestellette	sävyttänette	lemma
viistänet	rikkonet	lemma
bysanttilaisilla	oikeanlaisilla	lemma
saksankielisiin	saksankieliseen	Number
taputettaisiin	taputettakoon	Mood
naljailtava	naljaileva	Voice
kätilöinet	kätilöinette	Number
lystäsitte	lystäsivät	Person
seurusteluajoiksi	seurusteluajoille	Case
vankkureina	vankkureilla	Case
vinoutuisivat	likistäisivät	lemma
referoin	referoimme	Number
päivännen	päivännee	Person
sferoidiseksi	sferoidiseen	Case
tuotteet	tuote	Number
osakkuusyhtiöön	osakkuusyhtiöstä	Case
suomalaistanen	kengittänen	lemma
vääpeleille	päkiöille	lemma
hangonnee	hankoaa	Mood
keskipakovoimilta	keskipakovoimalta	Number
laaja-alaisetta	laaja-alaisitta	Number
alkeelliseen	alkeellinen	Case
suihkutteista	kuurmista	lemma
kristikuntina	kristikunnilla	Case
kartellee	kartellevat	Number
suitsuatte	suitsuamme	Person
epälojaaliudessa	epälojaaliudelle	Case
hitaus	koppari	lemma
pigmentteinä	pigmenteissä	Case
eduksetta	eduksitta	Number
yksiköllä	yksiköksi	Case
johdatti	johdattaa	Tense
tiukentanee	tiukentakoon	Mood
totutat	totuta	Mood
ilmoitellette	ilmoitellet	Number
vepsällä	vepsäksi	Case
piet	piki	Number
saivartelijoiden	saivartelijoista	Case
kohautat	kohautan	Person
murhasimme	murhasit	Person
nassikoin	nassikoilla	Case
aalloittaisuuksille	aalloittaisuudelle	Number
vesimyyristä	sähköpääkeskuksista	lemma
hilpaisevat	hilpaisemme	Person
astianpesuvedelle	astianpesuveteen	Case
potkupukuihin	potkupukujen	Case
polaroisimme	polaroisin	Number
hiipinet	hiivi	Mood
vuosikertana	vuosikertoina	Number
miehitysarmeijan	miehitysarmeijoiden	Number
tutkielmassa	tutkielmissa	Number
anteliaammitta	noidutuitta	lemma
hömpsöttänee	myötäillee	lemma
hidasajatuksisesta	kristallinkirkkaasta	lemma
ulottanemme	ulottaisimme	Mood
fraseeraan	fraseerannen	Mood
tuhoisa	juliaaninen	lemma
kovettuvat	kovettuu	Person
zumbannee	zumbannemme	Person
andrologiatta	andrologiasta	Case
demilitarisoisin	demilitarisoisi	Person
tunnusteita	tunnustetta	Number
provosointia	provosoinnitta	Case
tietämättömien	omanilaisten	lemma
amnioskooppeina	amnioskoopeiksi	Case
välkähdellen	myllännen	lemma
kelokotta	kelokoitta	Number
vesisateeksi	vesisateelle	Case
käyttökelpoisuuksissa	käyttökelpoisuudessa	Number
vastasyytökseen	normaalikouluun	lemma
preeriapöllöistä	preeriapöllöissä	Case
kommunikoisi	kommunikoisin	Person
pärskähtelisimme	pärskähdellemme	Mood
haavautumaa	haavautuman	Case
tytinöille	pimennoille	lemma
tyhjäkatseisilla	poissaolevilla	lemma
horrostakaa	horrostanette	Mood
omenanraakileessa	omenanraakileena	Case
musiikkitieteilijöistä	musiikkitieteilijästä	Number
trimetyyliboraatteihin	trimetyyliboraateissa	Case
riittyisi	riittyisitte	Person
filologia	kuvaruutua	lemma
haukkoisi	haukkonee	Mood
valottavat	valotat	Person
leikkauksia	leikkauksista	Case
pölykoirina	pölykoiria	Case
monielinhäiriöiksi	monielinhäiriöksi	Number
puolannoksilla	puolannoksella	Number
valtiaatta	valtias	Case
villiviiniltä	laillisuudelta	lemma
absurdeimmilta	molemminpuolisilta	lemma
ukottunet	ukottuisit	Mood
asuntotuotannotta	asuntotuotantoa	Case
oliiviseitikkeihin	oliiviseitikkeineen	Case
osakepääomaa	osakepääomia	Number
fetisistisillä	rakastetuilla	lemma
priimustohtoritta	priimustohtoreitta	Number
saa	saavat	Number
tuskailitte	parveuduitte	lemma
öljyvarastossa	öljyvarastoissa	Number
kanadannäätään	kanadannäätiin	Number
lyykistykää	lyykistyköön	Person
kurasta	kurista	Number
kanervikosta	kanervikon	Case
huuhtein	retronyymein	lemma
kellahdutettaneen	kellahdutettaisiin	Mood
astronomisine	astronomisissa	Case
atopiassa	atopioissa	Number
muuttoreittien	muuttoreitin	Number
konsentroitte	konsentroin	Person
eltaantukoon	öljyttyköön	lemma
akankaaleista	akankaaleilta	Case
analyyttisille	analyyttiselle	Number
hivauttaa	hivauttavat	Number
kiellosta	kielloista	Number
hämäännyttänen	hämäännyttäisin	Mood
ymmärtämätön	jonkinlainen	lemma
socinolaisesta	socinolaisista	Number
holhoojalta	holhoojilta	Number
sallinee	sallinevat	Person
V-pääntiestä	V-pääntien	Case
paltamme	palttaisimme	Mood
digestiiviset	digestiivinen	Number
stimuloinet	stimuloinette	Number
vientikieltojen	lärvien	lemma
deklinoitaisiin	deklinoitaneen	Mood
raaistuttaisiin	raaistuttaneen	Mood
taktikoikaa	taktikoikaamme	Person
moukaroinet	moukaroit	Mood
maksutta	maksu	Case
soukensimme	soukensitte	Person
potkulta	potkulla	Case
baskilaisesta	kevytrakenteisesta	lemma
karehdimme	karehdin	Number
käännelköön	käännelkää	Person
ainoalta	kotimaiselta	lemma
farmakodynamiikka	farmakodynamiikat	Number
hiostaisimme	nukkaantuisimme	lemma
erilaistut	erilaistu	Mood
kuleksi	kuleksikoot	Person
laosilaiselle	laosilaisille	Number
syiden	opetusmenetelmien	lemma
siunannette	siunannet	Person
kammoatte	nyitte	lemma
stelliittia	stelliitilta	Case
pauhaisit	pauhaisi	Person
tummasolusyövillä	tummasolusyövällä	Number
menetän	menetämme	Person
monikulttuurista	monikulttuurisia	Number
kokoontuvat	kokoontuisivat	Mood
asemosanana	asemosanoina	Number
pallotellemme	pallotelkaamme	Mood
kertomuksina	kertomuksia	Case
erikoinen	merensininen	lemma
jambeissa	sälvissä	lemma
natriumfluoriasetaattia	natriumfluoriasetaatteja	Number
voitonriemuisiksi	voitonriemuisia	Case
galanteissa	relevanteissa	lemma
karehditte	karehtii	Person
pyörähdysakseleissa	pyörähdysakselissa	Number
murhamiesten	murhamiehet	Case
karhitsitte	pönkititte	lemma
bengalinkettu	bengalinketusta	Case
pystyasennoista	pystyasennosta	Number
varallisuudetta	varallisuudesta	Case
ajokkaalle	ajokkaille	Number
taittovioiksi	mukeseiksi	lemma
miljardöörejä	miljardööriä	Number
hiiskuttakoon	hiiskuttaneen	Mood
ammumisetta	lainsäädäntövallatta	lemma
tuijotellette	tuijotellee	Person
huokui	huokuivat	Number
kurottukoot	kurottuvat	Mood
suorakulmainen	nafti	lemma
hutiloitte	hutiloit	Person
katsokaa	katsonette	Mood
kapeutunee	kapeutuisi	Mood
eleettömissä	eleettömiä	Case
niisittänen	niisittänet	Person
poiketkaa	poiketkaamme	Person
ulkonaliikkumiskielloksi	ulkonaliikkumiskielloiksi	Number
hämärryttänet	hämärryttänemme	Person
selailut	selailuja	Case
epäkriittisten	lempeiden	lemma
tiskasin	tiskasitte	Person
santelipuut	santelipuiksi	Case
marmoroisit	marmoroisivat	Person
vuoristoiset	vuoristoinen	Number
sairastuttaisitte	sairastuttaisivat	Person
homonaista	kelkkailijaa	lemma
arvoasteikkoineen	arvoasteikoitta	Case
nykykielessä	nykykielissä	Number
sankarittariin	sankarittaret	Case
virus	virukset	Number
oikosulkumoottorit	oikosulkumoottoreilla	Case
somistakoot	saakoot	lemma
hautakumpu	hautakummut	Number
tuuhettuvat	tuuhettuisivat	Mood
napsui	napsuit	Person
arastaa	arastatte	Person
järjestelmä	järjestelmässä	Case
öljytuloista	öljytulosta	Number
korvaannuttaneen	korvaannuttakoon	Mood
herkuttele	napsauttele	lemma
sakenevat	sakenemme	Person
agoralle	agora	Case
vekannette	vekannee	Person
tymoliin	tymoliksi	Case
lokinsiipinä	lokinsiipenä	Number
libretosta	librettoon	Case
yritetään	yritettäisiin	Mood
työllisyydet	työllisyys	Number
pistouvaisitte	pistouvaisit	Person
sukellusveneistä	sukellusvenein	Case
pektoliitin	pektoliitti	Case
ajatuksekkaammalle	ajatuksekkaammille	Number
jymäytitte	koaguloitte	lemma
puskutamme	puskuttaisimme	Mood
selänrapsuttimet	selänrapsuttimien	Case
mantelikuorrutukseksi	mantelikuorrutuksiksi	Number
salattakoon	salattaneen	Mood
keilojen	keilan	Number
talkittu	myrkytetty	lemma
paukutamme	paukuttaisimme	Mood
pyörteisyyksineen	pyörteisyyksiin	Case
varmistit	kiehdoit	lemma
folkloristit	kollektiivisubstantiivit	lemma
epäluuloisella	epäluuloinen	Case
kritisoisi	kritisoi	Mood
pitkämiekoille	pitkämiekkoineen	Case
mieliaiheilta	mieliaiheita	Case
ikäykseksi	ikäyksiksi	Number
neuvottomatta	neuvottomitta	Number
paistuisitte	paistunette	Mood
graaneiksi	graaniksi	Number
erotuksesta	erotuksista	Number
henkeäsalpaavine	henkeäsalpaavina	Case
jumbosijalta	jumbosijoilta	Number
asekauppa	asekaupat	Number
makeuttaisimme	makeuttaisitte	Person
karnevalisoikaamme	monipuolistukaamme	lemma
aarniometsien	aarniometsät	Case
ionisaattorien	ionisaattorin	Number
opiskelkaamme	opiskelkoot	Person
apulaissheriffinä	koputuksena	lemma
tiuski	tiuskikaa	Number
telttailijoissa	telttailijat	Case
tulikivittä	minuuksitta	lemma
sipiskää	sipisette	Mood
täriseviksi	tärisevittä	Case
spesifioitte	kipsasitte	lemma
örkkejä	örkit	Case
flaneeraisin	flaneeraan	Mood
juonittelee	juonittelet	Person
torju	kolaroi	lemma
naurisperhositta	naurisperhosten	Case
konsultoi	konsultoimme	Person
betonoinnilta	betonoinnissa	Case
teipattiin	teipataan	Tense
ohjemerkeiksi	ohjemerkeiltä	Case
kuohisin	kuohisit	Person
alkeellisessa	alkeellisissa	Number
ovuloinevat	ovuloinemme	Person
tulitauoilta	tulitauolta	Number
innostuneilla	innostuneella	Number
kouraisevat	kouraiset	Person
installoit	installoitte	Person
jahkattaneen	jahkattakoon	Mood
vinhoina	kohteliaampina	lemma
muodistakoon	muodistakaamme	Person
kyhnyttäisimme	kyhnyttäisitte	Person
tokaluokkalaisen	muotinäytöksen	lemma
ruusupavussa	ruusupavuissa	Number
tarpeellisuudeksi	tarpeellisuuksiksi	Number
tipahtelette	puhdistutte	lemma
nuhaksi	nuhassa	Case
norsuille	norsut	Case
fakkiudutaan	fakkiuduttaneen	Mood
piiluttaisiin	piiluttakoon	Mood
haavoitun	haavoittunen	Mood
murahdat	murahtaa	Person
yhtye	yhtyeet	Number
tankannet	tankannee	Person
lohduttanemme	lohduttanen	Person
suippokuononokkavalaissa	kaulureissa	lemma
partitiiveissa	partitiivissa	Number
keväistänet	keväistänen	Person
labradoriitilla	labradoriitti	Case
sammottakoon	sammotaan	Mood
länsimaalla	länsimailla	Number
krapeiksi	krapiksi	Number
rikkoo	rikkokoon	Mood
popmusiikille	popmusiikki	Case
skulaisin	skulaisit	Person
terroristijärjestöjä	oksapahveja	lemma
hylkäämisineen	hylkäämisissä	Case
otaksumaksi	otaksumiksi	Number
diivaavat	radikalisoituvat	lemma
harmitettakoon	harmitetaan	Mood
törröttää	maustaa	lemma
hajahtaisivat	hajahtavat	Mood
dramatisoit	dramatisoi	Person
parakissa	parakin	Case
autuuttanette	autuuttanet	Person
emaloiva	emaloinut	Tense
ounastelee	ounastelisi	Mood
keskityttäisiin	keskitytään	Mood
koiranpaskoiksi	koiranpaskaksi	Number
takaosille	takaosilta	Case
vetelehtinevät	vetelehtisivät	Mood
kukkaperässä	kukkaperä	Case
hykerrettävä	hykertävä	Voice
korotusmerkeille	korotusmerkkeineen	Case
kasaantukoon	lainatkoon	lemma
halvauduttava	salattava	lemma
räjähdellään	räjähdeltäisiin	Mood
lisäosa	lisäosan	Case
rajannut	rajattu	Voice
tunnustaa	tunnustavat	Number
juustottukaa	juustottukoot	Person
matkinette	matkisitte	Mood
hauraalle	patentoidulle	lemma
aironvedosta	modeemista	lemma
rehustakoot	rehustakoon	Person
kajastuu	kajastukoon	Mood
huomioisit	huomioisitte	Number
eläintentäyttäjän	eläintentäyttäjään	Case
tapahtuisi	naurattaisi	lemma
aivovammassa	saiga-antiloopissa	lemma
viskatšoita	viskatšaa	Number
hankautuisi	hankautuisivat	Number
defensiivisyyden	defensiivisyyksien	Number
mustetangot	mustetangoitta	Case
yksikköpallon	sähkötuolin	lemma
hydrolyyseissa	hydrolyysein	Case
ydinasepelotteista	ydinasepelotteitta	Case
luvallisine	luvalliset	Case
evolutiivisitta	poikittaisitta	lemma
tohtoreina	tohtoreilta	Case
hyljeksisin	hyljeksisimme	Number
väliseinä	väliseinät	Number
suujarru	nojapyörä	lemma
sorjetkoot	sorjenevat	Mood
liatkaamme	liatkoot	Person
gerundirakenteelta	gerundirakenteilta	Number
alkioita	alkiota	Number
blogannevat	blogatkoot	Mood
kolonialismeilta	kolonialismilta	Number
vitsikäs	kompaktimpi	lemma
tilaisit	tilaisitte	Person
punertunee	punertuu	Mood
sinussolmukkeet	sinussolmukkeissa	Case
kelmenisit	kelmenisin	Person
sosiologiaan	sosiologioihin	Number
hiilipäästöltä	pyhimyskehältä	lemma
kiertoajalle	kiertoaika	Case
pasunisti	pasunistit	Number
hangottaisiin	hangottakoon	Mood
sopusointuinen	kruunupäinen	lemma
läpikuultamattomilla	läpikuultamattomat	Case
aaltoilevin	rakoilematon	lemma
parlamenttien	parlamenteilla	Case
herkintä	painajaismaista	lemma
ylimalkaiselle	pöydälliselle	lemma
seeprakalojen	seeprakaloilla	Case
krokotiili	krokotiilille	Case
myyttisestä	myyttisistä	Number
malakiitilta	malakiittina	Case
sössöttäjille	öljypuomeille	lemma
raikastan	raikastin	Tense
häiritsivät	sekoittuivat	lemma
tietynlaisten	rakettimaisten	lemma
tätipuolet	tätipuoliin	Case
hylkäsivät	hylkäsi	Person
pahannäköisiksi	pahannäköiseksi	Number
vääntelehtii	reissaa	lemma
kalskahtaisin	kalskahtaisit	Person
tietyntyyppisten	räikeiden	lemma
halloja	hallaa	Number
etanoleilla	etanoleista	Case
hiippoina	hiippana	Number
tunkeilla	puraista	lemma
mutkitteleva	mutkittelevat	Number
vaivuit	vaivuin	Person
astronomisten	kepeiden	lemma
kirskutettu	kirskutettava	Tense
vakuuttuisivat	vakuuttukoot	Mood
pitkäveteisenä	pitkäveteisinä	Number
hintavakaudelle	hintavakauksille	Number
juoksettunee	nuuhkaissee	lemma
becquerelittä	kansalaisjärjestöttä	lemma
liiketoiminnoilta	liiketoiminnalta	Number
analemmoitta	analemmatta	Number
infinitesimaali	infinitesimaalit	Number
kanotoisivat	pakastekuivattaisivat	lemma
saattohoito	saattohoidolta	Case
julkistetaan	julkistettiin	Tense
terroristi	koagulaatio	lemma
hätkähtänevät	hätkähtänee	Person
tappelut	tappelu	Number
kippona	kippoina	Number
integroinniksi	integrointi	Case
ainavihanta	lentokyvytön	lemma
mahtimiehestä	mahtimiehistä	Number
arkistunette	arkistunemme	Person
esikäsittelette	kirjelmöitte	lemma
vaaransi	vaaransin	Person
torjunta-ainein	torjunta-aineet	Case
hauilla	haulla	Number
peruskiveä	peruskiviä	Number
fade	oppilaskunta	lemma
latvovat	latvomme	Person
depressiivisistä	depressiivisittä	Case
lotina	lotinat	Number
upotusporissa	upotusporassa	Number
hyvänsuopa	hyvänsuovat	Number
valtionsyyttäjään	valtionsyyttäjiin	Number
marisevin	marisevat	Case
valottaisivat	ounastelisivat	lemma
irtaimella	persoonaunionilla	lemma
kronometreillä	kronometrien	Case
rauhoittuivat	rauhoituitte	Person
kaakkoisosien	kaakkoisosan	Number
hienontaisin	latautuisin	lemma
ordovikikauteen	ordovikikaudella	Case
heijaisitte	heijaisin	Person
dubannen	dubannemme	Person
kroonisuus	kroonisuudetta	Case
ränsistyköön	ränsistykäämme	Person
rätteinä	rättinä	Number
kiusoittelee	kiusoittelevat	Person
nyrjäytyksittä	nyrjäytyksettä	Number
makeuttaisi	makeuttaisitte	Person
ulappalintuja	ulappalintua	Number
longertakoon	longertakoot	Number
innostunemme	innostumme	Mood
tutustun	tutustumme	Number
häikäisysuojana	häikäisysuoja	Case
astmaisen	silmättömän	lemma
menestyneissä	menestynein	Case
sijapäätteillä	sijapäätteellä	Number
assosioikaa	assosioikoon	Person
asuinalueina	plantaaseina	lemma
arvopaperistui	pinnallisti	lemma
arkkikonnina	arkkikonnille	Case
kultakutreineen	kultakutreista	Case
ärejen	äreän	Number
hiljaiselle	isohkolle	lemma
jeesusteipeiltä	jeesusteipeittä	Case
kuusipeura	kuusipeuraa	Case
vanhanaikaiselta	vanhanaikainen	Case
kirjapainoista	kirjapainoineen	Case
räikyivät	räiyimme	Person
kädenselkänä	kädenselkä	Case
tahriinnuit	tahriintuivat	Person
